order_id,order_date,supplier_id,material_id,material_category,plant,warehouse_id,ordered_qty,received_qty,unit_price_USD,total_cost_USD,lead_time_days,actual_delivery_days,on_time_delivery,quality_rating,stock_level_units,reorder_point,inventory_turnover,transport_mode,status
PO-0001512,2024-12-25,SUP-002,MAT-021,Consumable,Plant-A,WH-09,3141,3677,113.71,236414.37,48,81,Yes,3.3,1737,517,9.87,Truck,Pending
PO-0001513,2024-05-14,SUP-024,MAT-059,Packaging,Plant-B,WH-08,2168,111,16.58,358881.22,66,22,No,4.05,8725,770,8.85,Truck,In Transit
PO-0001514,2024-11-14,SUP-009,MAT-042,Packaging,Plant-A,WH-04,2632,3105,5.54,16699.37,17,46,Yes,4.13,9519,397,4.54,Truck,Delivered
PO-0001515,2024-03-14,SUP-022,MAT-050,Component,Plant-A,WH-01,4548,449,77.62,175492.25,30,71,Yes,3.25,1456,526,7.35,Truck,In Transit
PO-0001516,2024-01-30,SUP-037,MAT-004,Component,Plant-B,WH-09,2539,481,129.64,4775.0,4,93,Yes,4.39,204,672,6.24,Truck,Delivered
PO-0001517,2024-04-25,SUP-022,MAT-010,Consumable,Plant-A,WH-04,4290,3790,25.62,31750.39,41,18,Yes,4.33,3162,572,12.07,Truck,Delivered
PO-0001518,2024-02-06,SUP-034,MAT-004,Component,Plant-C,WH-09,2803,3417,7.18,220619.97,21,13,Yes,4.46,9411,130,6.94,Ship,Delivered
PO-0001519,2024-08-31,SUP-020,MAT-010,Spare Part,Plant-A,WH-07,2131,1119,64.25,26645.91,18,19,Yes,3.52,2100,546,4.35,Truck,Delivered
PO-0001520,2024-11-20,SUP-021,MAT-013,Consumable,Plant-A,WH-08,590,753,21.75,15578.47,72,63,Yes,4.61,643,981,7.09,Truck,Delivered
PO-0001521,2024-06-25,SUP-006,MAT-046,Consumable,Plant-A,WH-04,3175,4140,12.29,318769.57,44,61,Yes,3.58,5240,974,10.02,Truck,In Transit
PO-0001522,2024-11-14,SUP-017,MAT-004,Component,Plant-C,WH-06,1562,1893,100.07,88261.08,37,58,Yes,4.63,2984,860,7.32,Truck,Pending
PO-0001523,2024-02-08,SUP-036,MAT-008,Packaging,Plant-C,WH-01,968,4926,7.32,323738.29,59,7,No,3.58,1953,212,6.94,Rail,In Transit
PO-0001524,2024-05-13,SUP-040,MAT-024,Spare Part,Plant-C,WH-04,2690,246,65.41,11422.83,81,36,Yes,3.09,738,427,8.14,Truck,Partial
PO-0001525,2024-06-13,SUP-036,MAT-049,Packaging,Plant-B,WH-02,2693,1200,66.34,8848.05,21,99,Yes,4.98,400,674,4.66,Truck,Delivered
PO-0001526,2024-01-06,SUP-032,MAT-043,Consumable,Plant-A,WH-06,223,2968,38.72,305078.17,46,93,Yes,4.08,7479,322,5.91,Truck,In Transit
PO-0001527,2024-11-06,SUP-023,MAT-039,Spare Part,Plant-C,WH-10,1232,4851,4.74,30804.93,28,1,Yes,3.84,1809,450,7.68,Air,Delivered
PO-0001528,2024-01-23,SUP-002,MAT-032,Packaging,Plant-A,WH-04,694,3389,114.75,76728.51,54,98,Yes,3.43,2725,815,8.8,Ship,Delivered
PO-0001529,2024-11-03,SUP-008,MAT-011,Packaging,Plant-B,WH-10,3238,4037,18.85,139564.44,7,3,Yes,4.32,6287,675,9.69,Rail,Delivered
PO-0001530,2024-11-25,SUP-011,MAT-016,Spare Part,Plant-A,WH-03,800,1282,21.55,36143.33,10,38,Yes,3.67,8628,936,8.94,Truck,In Transit
PO-0001531,2024-01-13,SUP-015,MAT-059,Consumable,Plant-A,WH-05,4262,1162,55.59,47827.92,77,78,Yes,3.2,6784,196,10.02,Ship,In Transit
PO-0001532,2024-12-01,SUP-018,MAT-025,Spare Part,Plant-A,WH-02,493,2670,11.71,17052.43,24,32,Yes,3.98,9508,708,9.93,Truck,In Transit
PO-0001533,2024-04-07,SUP-029,MAT-013,Spare Part,Plant-C,WH-06,257,910,63.01,102434.35,22,19,No,3.5,8430,477,8.7,Ship,Partial
PO-0001534,2024-11-14,SUP-025,MAT-058,Raw Material,Plant-A,WH-03,1780,246,47.26,119927.37,33,26,Yes,3.88,6674,779,5.99,Air,Delivered
PO-0001535,2024-12-11,SUP-012,MAT-050,Spare Part,Plant-A,WH-04,3976,1840,72.42,137857.8,45,63,Yes,4.15,4096,879,8.37,Truck,Cancelled
PO-0001536,2024-07-05,SUP-009,MAT-025,Component,Plant-A,WH-09,3770,3997,5.42,150152.03,41,84,Yes,4.95,621,489,9.71,Truck,In Transit
PO-0001537,2024-09-02,SUP-002,MAT-039,Packaging,Plant-C,WH-02,684,4615,83.38,3975.89,76,13,Yes,3.64,7009,380,8.39,Truck,In Transit
PO-0001538,2024-03-11,SUP-017,MAT-008,Spare Part,Plant-B,WH-04,635,4547,22.88,34257.04,7,56,Yes,4.7,4034,744,7.68,Truck,Delivered
PO-0001539,2024-09-23,SUP-040,MAT-060,Spare Part,Plant-C,WH-10,4381,324,34.63,1320.53,51,95,Yes,4.61,9098,209,7.91,Truck,Delivered
PO-0001540,2024-07-11,SUP-029,MAT-012,Spare Part,Plant-B,WH-05,1401,1203,46.48,33637.51,51,76,Yes,3.67,5389,271,6.98,Truck,Delivered
PO-0001541,2024-11-11,SUP-009,MAT-043,Spare Part,Plant-B,WH-04,308,1159,54.21,14905.37,72,70,Yes,3.6,6094,191,7.0,Rail,Delivered
PO-0001542,2024-05-03,SUP-033,MAT-025,Consumable,Plant-B,WH-09,2119,435,81.99,432149.14,59,13,No,4.65,9933,139,9.0,Truck,Pending
PO-0001543,2024-11-10,SUP-021,MAT-008,Consumable,Plant-C,WH-02,3316,2880,7.84,4454.45,52,84,No,3.93,841,509,8.75,Truck,In Transit
PO-0001544,2024-06-23,SUP-019,MAT-040,Raw Material,Plant-B,WH-09,4843,1030,33.86,85216.3,77,61,No,4.83,1236,237,8.37,Truck,Delivered
PO-0001545,2024-04-30,SUP-031,MAT-025,Spare Part,Plant-C,WH-02,2972,395,123.98,38791.23,60,40,No,3.72,4860,643,7.42,Truck,Delivered
PO-0001546,2024-10-22,SUP-025,MAT-007,Raw Material,Plant-A,WH-10,3245,848,19.01,69218.3,54,50,Yes,4.43,8779,961,9.21,Truck,Pending
PO-0001547,2024-11-23,SUP-040,MAT-022,Component,Plant-B,WH-02,3202,2640,65.28,85719.97,37,30,Yes,4.1,6134,432,8.33,Rail,Delivered
PO-0001548,2024-02-15,SUP-032,MAT-029,Component,Plant-C,WH-01,248,2707,24.83,258803.42,69,26,Yes,3.4,578,790,6.58,Ship,Pending
PO-0001549,2024-01-13,SUP-033,MAT-038,Component,Plant-B,WH-07,2554,2650,7.02,76844.68,25,85,Yes,4.27,7241,566,9.98,Air,Delivered
PO-0001550,2024-07-15,SUP-002,MAT-059,Packaging,Plant-B,WH-10,1356,4792,74.73,209298.76,74,19,Yes,3.26,5322,639,6.65,Truck,Delivered
PO-0001551,2024-09-03,SUP-032,MAT-055,Consumable,Plant-C,WH-04,1779,171,47.29,57514.09,12,90,Yes,3.36,615,809,5.71,Rail,In Transit
PO-0001552,2024-04-25,SUP-038,MAT-003,Packaging,Plant-A,WH-05,1159,1513,102.04,193756.88,12,39,Yes,4.75,6376,382,10.59,Rail,Partial
PO-0001553,2024-04-22,SUP-005,MAT-024,Component,Plant-B,WH-02,1948,4425,11.42,222567.95,28,18,Yes,4.19,8902,813,10.0,Rail,In Transit
PO-0001554,2024-04-19,SUP-003,MAT-054,Component,Plant-A,WH-10,3252,4349,1.32,56671.21,46,15,No,3.37,1369,677,9.48,Truck,Cancelled
PO-0001555,2024-09-23,SUP-017,MAT-018,Spare Part,Plant-A,WH-08,4830,2945,53.42,373.25,12,2,No,4.52,8441,321,11.95,Truck,Delivered
PO-0001556,2024-04-04,SUP-006,MAT-048,Packaging,Plant-C,WH-08,4282,1596,119.91,256991.44,55,75,Yes,3.51,3186,463,8.59,Rail,Partial
PO-0001557,2024-08-15,SUP-036,MAT-026,Component,Plant-B,WH-05,4175,4177,15.73,246318.02,26,30,Yes,3.76,5030,403,9.26,Rail,Delivered
PO-0001558,2024-07-15,SUP-026,MAT-013,Component,Plant-B,WH-08,4966,915,29.92,172198.6,4,45,Yes,4.58,4243,210,7.02,Ship,Pending
PO-0001559,2024-06-12,SUP-007,MAT-013,Spare Part,Plant-C,WH-01,3486,4028,20.88,4479.0,5,23,No,4.77,4886,792,8.85,Truck,Delivered
PO-0001560,2024-04-20,SUP-007,MAT-041,Raw Material,Plant-B,WH-03,2062,603,34.29,23997.09,10,48,Yes,3.26,2969,645,6.87,Ship,In Transit
PO-0001561,2024-05-31,SUP-022,MAT-023,Component,Plant-A,WH-04,231,117,42.79,68802.73,61,25,Yes,3.81,6635,434,7.86,Rail,In Transit
PO-0001562,2024-10-03,SUP-006,MAT-024,Raw Material,Plant-C,WH-09,4321,1597,54.17,235138.21,67,21,Yes,3.79,1254,689,7.92,Truck,Partial
PO-0001563,2024-12-08,SUP-004,MAT-004,Packaging,Plant-B,WH-09,4964,1965,8.82,6946.28,9,91,Yes,3.74,3277,233,7.69,Truck,Delivered
PO-0001564,2024-01-27,SUP-039,MAT-056,Packaging,Plant-A,WH-07,3770,4795,116.6,10629.03,70,38,Yes,4.17,2112,785,6.81,Ship,Delivered
PO-0001565,2024-04-01,SUP-034,MAT-044,Packaging,Plant-C,WH-02,4046,3689,79.23,43333.89,85,31,Yes,4.95,9738,293,5.72,Truck,Delivered
PO-0001566,2024-12-20,SUP-034,MAT-060,Spare Part,Plant-A,WH-06,814,401,76.15,8620.79,50,96,No,3.41,35,132,7.19,Truck,Delivered
PO-0001567,2024-06-02,SUP-004,MAT-035,Component,Plant-A,WH-06,2551,2114,75.0,110168.85,39,66,Yes,4.78,3676,701,9.07,Truck,Delivered
PO-0001568,2024-10-22,SUP-012,MAT-049,Component,Plant-A,WH-03,1129,503,73.0,485014.84,21,24,Yes,4.12,8951,326,8.94,Truck,In Transit
PO-0001569,2024-07-18,SUP-037,MAT-018,Consumable,Plant-C,WH-10,3057,3097,27.05,175476.21,45,4,No,4.19,2942,835,7.57,Truck,Delivered
PO-0001570,2024-07-19,SUP-039,MAT-049,Packaging,Plant-C,WH-02,2394,3110,65.26,85544.83,22,32,No,3.45,691,334,7.03,Air,Delivered
PO-0001571,2024-09-23,SUP-031,MAT-059,Raw Material,Plant-A,WH-01,767,2873,15.9,114701.35,66,7,Yes,4.79,5910,456,9.22,Truck,Pending
PO-0001572,2024-11-11,SUP-032,MAT-026,Spare Part,Plant-C,WH-02,1206,2242,204.57,38126.49,77,60,Yes,3.43,6192,822,5.82,Truck,Delivered
PO-0001573,2024-10-21,SUP-030,MAT-016,Packaging,Plant-C,WH-07,3592,2105,6.21,18525.05,37,61,Yes,4.58,4072,877,11.27,Ship,Delivered
PO-0001574,2024-12-26,SUP-031,MAT-036,Component,Plant-A,WH-09,3234,2504,64.29,131523.05,61,72,Yes,4.78,1375,455,9.9,Truck,Cancelled
PO-0001575,2024-03-28,SUP-001,MAT-053,Packaging,Plant-C,WH-09,1913,3226,48.43,158073.15,60,99,Yes,3.31,4796,782,5.36,Truck,Delivered
PO-0001576,2024-04-30,SUP-011,MAT-037,Packaging,Plant-B,WH-04,3647,1297,52.56,35752.34,59,31,Yes,4.26,9722,400,7.23,Truck,In Transit
PO-0001577,2024-10-12,SUP-017,MAT-059,Consumable,Plant-A,WH-05,4472,1154,177.43,409424.17,23,30,Yes,4.97,711,955,5.09,Rail,Delivered
PO-0001578,2024-07-04,SUP-040,MAT-043,Packaging,Plant-A,WH-07,3894,208,14.26,131727.99,49,98,Yes,3.5,2497,207,10.63,Truck,Delivered
PO-0001579,2024-10-07,SUP-029,MAT-050,Packaging,Plant-A,WH-01,4432,2686,33.28,25299.23,63,98,Yes,3.51,5946,224,5.41,Ship,Delivered
PO-0001580,2024-06-25,SUP-010,MAT-007,Consumable,Plant-A,WH-01,3796,4255,19.85,321474.38,57,88,Yes,4.15,1956,261,8.79,Air,Cancelled
PO-0001581,2024-06-18,SUP-013,MAT-035,Raw Material,Plant-C,WH-01,180,4720,66.11,8197.43,80,35,Yes,3.54,8602,463,9.0,Rail,Pending
PO-0001582,2024-04-03,SUP-003,MAT-025,Component,Plant-A,WH-06,4545,564,27.91,173202.73,66,62,Yes,4.49,64,525,3.4,Truck,In Transit
PO-0001583,2024-01-14,SUP-010,MAT-012,Component,Plant-A,WH-07,255,649,38.76,139695.93,6,16,Yes,3.0,6892,567,4.98,Rail,Delivered
PO-0001584,2024-02-07,SUP-025,MAT-005,Component,Plant-C,WH-02,1762,3887,84.63,186505.39,55,31,Yes,3.44,3467,558,8.13,Rail,Delivered
PO-0001585,2024-01-01,SUP-024,MAT-011,Packaging,Plant-B,WH-10,4820,1789,23.32,615.0,48,3,Yes,3.47,2141,636,8.69,Truck,Pending
PO-0001586,2024-12-14,SUP-017,MAT-018,Spare Part,Plant-A,WH-06,1584,1763,38.33,81526.29,3,77,Yes,4.49,101,426,8.67,Truck,Delivered
PO-0001587,2024-02-27,SUP-026,MAT-036,Raw Material,Plant-A,WH-07,1706,109,101.57,48307.39,22,30,Yes,4.12,7556,344,6.87,Truck,Delivered
PO-0001588,2024-11-20,SUP-039,MAT-041,Component,Plant-A,WH-01,2462,1530,73.92,631.02,12,72,Yes,4.77,2470,970,8.64,Truck,Partial
PO-0001589,2024-12-24,SUP-023,MAT-039,Consumable,Plant-C,WH-09,1330,4637,7.64,179672.94,82,31,Yes,3.21,5982,532,9.97,Ship,Delivered
PO-0001590,2024-12-20,SUP-007,MAT-010,Spare Part,Plant-C,WH-07,393,4397,6.07,391845.46,88,92,Yes,4.32,389,699,5.51,Rail,In Transit
PO-0001591,2024-12-14,SUP-014,MAT-042,Spare Part,Plant-C,WH-02,1855,1831,20.29,480179.11,79,26,Yes,4.77,7480,919,5.34,Ship,Delivered
PO-0001592,2024-07-05,SUP-025,MAT-008,Consumable,Plant-B,WH-03,2575,1580,24.68,120364.05,53,54,No,4.18,8480,608,10.22,Rail,In Transit
PO-0001593,2024-12-13,SUP-011,MAT-047,Spare Part,Plant-A,WH-06,1496,2806,38.78,1211.69,43,48,Yes,4.0,2584,779,6.92,Truck,Delivered
PO-0001594,2024-06-07,SUP-036,MAT-054,Component,Plant-A,WH-04,3059,4235,15.06,259429.61,58,63,Yes,4.55,7315,768,7.4,Rail,Delivered
PO-0001595,2024-06-04,SUP-010,MAT-027,Packaging,Plant-C,WH-02,3750,2859,20.74,165070.7,18,13,Yes,3.13,194,343,7.23,Truck,Delivered
PO-0001596,2024-06-06,SUP-007,MAT-043,Component,Plant-B,WH-07,3885,3167,5.15,82746.11,45,51,Yes,3.19,5929,205,7.47,Truck,Delivered
PO-0001597,2024-10-08,SUP-011,MAT-041,Component,Plant-B,WH-06,1710,2383,48.29,47357.16,26,23,Yes,4.91,8762,611,7.19,Truck,Delivered
PO-0001598,2024-06-07,SUP-006,MAT-007,Consumable,Plant-B,WH-03,1640,3647,46.61,82690.82,7,91,No,3.46,8960,544,7.74,Air,Delivered
PO-0001599,2024-09-08,SUP-026,MAT-037,Raw Material,Plant-B,WH-05,578,3746,84.23,106210.14,81,32,Yes,3.63,5902,570,5.95,Truck,In Transit
PO-0001600,2024-10-31,SUP-018,MAT-021,Consumable,Plant-C,WH-07,1959,4915,20.87,137139.32,65,90,Yes,3.43,1261,480,3.28,Truck,In Transit
PO-0001601,2024-03-13,SUP-033,MAT-023,Component,Plant-C,WH-03,620,3295,58.7,104505.74,88,49,Yes,3.63,1723,208,10.25,Truck,Delivered
PO-0001602,2024-01-03,SUP-003,MAT-024,Component,Plant-C,WH-06,3324,1647,38.8,420531.23,12,73,Yes,3.14,9441,451,5.49,Air,In Transit
PO-0001603,2024-08-16,SUP-018,MAT-047,Consumable,Plant-A,WH-08,1002,1034,88.41,215180.74,59,49,No,4.28,5987,568,10.09,Truck,Delivered
PO-0001604,2024-05-18,SUP-037,MAT-010,Spare Part,Plant-B,WH-07,1496,2806,59.27,4152.25,81,33,Yes,3.39,352,909,8.16,Truck,Pending
PO-0001605,2024-01-30,SUP-013,MAT-016,Consumable,Plant-B,WH-02,2298,4071,33.2,20348.32,35,5,No,4.8,5922,254,6.3,Rail,Delivered
PO-0001606,2024-07-06,SUP-017,MAT-015,Raw Material,Plant-C,WH-02,205,4471,3.22,303531.94,2,39,Yes,4.15,3034,696,10.17,Truck,Delivered
PO-0001607,2024-02-23,SUP-027,MAT-016,Packaging,Plant-A,WH-03,1349,1043,58.92,281390.94,13,67,No,4.5,6897,753,10.81,Truck,Delivered
PO-0001608,2024-12-19,SUP-006,MAT-051,Raw Material,Plant-A,WH-10,760,82,246.21,91603.36,45,42,Yes,4.49,718,180,8.25,Truck,Delivered
PO-0001609,2024-10-08,SUP-030,MAT-037,Spare Part,Plant-B,WH-06,1149,2145,38.43,332089.38,77,78,Yes,3.09,750,327,5.96,Rail,Delivered
PO-0001610,2024-08-26,SUP-003,MAT-059,Packaging,Plant-B,WH-08,1072,1561,121.14,5629.92,66,21,No,3.26,2522,869,8.92,Truck,Delivered
PO-0001611,2024-01-08,SUP-023,MAT-014,Component,Plant-B,WH-07,1527,4024,12.06,12068.93,16,59,Yes,4.96,594,535,5.2,Truck,Cancelled
PO-0001612,2024-04-06,SUP-034,MAT-016,Consumable,Plant-B,WH-07,499,2496,194.34,247264.24,45,29,Yes,3.38,7739,380,9.42,Rail,Partial
PO-0001613,2024-12-13,SUP-029,MAT-049,Spare Part,Plant-A,WH-07,4899,4703,22.35,172204.22,78,45,No,4.71,5924,611,9.66,Truck,Delivered
PO-0001614,2024-03-09,SUP-001,MAT-040,Component,Plant-B,WH-04,2822,2519,28.99,79473.02,7,17,Yes,4.65,9149,699,11.89,Truck,Delivered
PO-0001615,2024-03-28,SUP-006,MAT-001,Spare Part,Plant-C,WH-03,261,2955,86.81,118531.6,20,62,No,4.67,69,458,8.8,Air,Delivered
PO-0001616,2024-02-22,SUP-014,MAT-031,Packaging,Plant-B,WH-05,1148,6,45.09,19769.87,43,31,Yes,4.22,8734,281,4.76,Rail,Delivered
PO-0001617,2024-11-29,SUP-001,MAT-035,Packaging,Plant-C,WH-02,3449,3011,32.14,306888.41,6,82,No,3.69,6008,954,11.11,Air,Delivered
PO-0001618,2024-08-19,SUP-031,MAT-023,Spare Part,Plant-B,WH-03,2894,2146,20.25,7689.05,89,42,No,3.57,9530,464,7.84,Rail,Delivered
PO-0001619,2024-08-21,SUP-016,MAT-024,Packaging,Plant-B,WH-07,4564,4720,146.63,7098.97,36,43,No,4.61,3294,508,12.04,Rail,Delivered
PO-0001620,2024-06-17,SUP-007,MAT-060,Component,Plant-B,WH-06,114,2339,144.69,1039665.95,17,34,Yes,4.63,6013,204,6.81,Truck,Delivered
PO-0001621,2024-11-11,SUP-037,MAT-037,Raw Material,Plant-A,WH-01,1571,2097,47.21,1255.78,29,33,Yes,4.81,1034,823,10.21,Ship,Delivered
PO-0001622,2024-11-09,SUP-008,MAT-044,Component,Plant-A,WH-06,392,1219,52.19,444303.63,65,12,Yes,3.11,573,107,8.64,Air,Delivered
PO-0001623,2024-01-28,SUP-003,MAT-004,Spare Part,Plant-B,WH-07,3774,4603,168.3,425068.23,80,74,Yes,3.74,9200,250,10.18,Truck,Delivered
PO-0001624,2024-03-09,SUP-017,MAT-010,Component,Plant-C,WH-03,3044,809,29.13,3582.0,82,10,Yes,3.91,9339,239,13.15,Truck,Pending
PO-0001625,2024-06-25,SUP-004,MAT-051,Spare Part,Plant-A,WH-05,4042,376,137.13,28469.0,32,87,Yes,3.92,2092,218,10.87,Ship,Delivered
PO-0001626,2024-05-08,SUP-009,MAT-040,Spare Part,Plant-A,WH-05,3372,2395,34.03,150160.75,77,41,No,4.52,5466,638,6.65,Truck,Delivered
PO-0001627,2024-11-17,SUP-011,MAT-011,Spare Part,Plant-C,WH-04,2080,3464,100.45,15274.88,60,57,Yes,3.72,7064,575,8.28,Truck,Cancelled
PO-0001628,2024-11-01,SUP-026,MAT-009,Spare Part,Plant-B,WH-01,555,348,22.6,13412.78,51,26,Yes,4.07,3681,411,6.98,Truck,Partial
PO-0001629,2024-09-28,SUP-004,MAT-023,Raw Material,Plant-B,WH-08,3283,717,22.65,6460.23,45,62,Yes,4.83,8771,696,7.71,Ship,Delivered
PO-0001630,2024-05-03,SUP-023,MAT-007,Consumable,Plant-B,WH-01,3781,1903,107.77,134711.34,1,93,No,4.46,7827,540,11.95,Ship,Delivered
PO-0001631,2024-10-20,SUP-022,MAT-058,Consumable,Plant-A,WH-04,2841,1555,31.52,47737.69,51,91,Yes,3.13,1012,437,8.03,Truck,Delivered
PO-0001632,2024-02-08,SUP-021,MAT-052,Packaging,Plant-C,WH-10,1526,4496,27.68,265683.31,75,9,Yes,4.7,7701,747,7.38,Truck,In Transit
PO-0001633,2024-01-14,SUP-014,MAT-041,Packaging,Plant-A,WH-07,290,3759,21.68,32511.61,69,24,Yes,3.66,4430,742,9.07,Ship,Delivered
PO-0001634,2024-04-16,SUP-023,MAT-037,Consumable,Plant-A,WH-05,4537,1144,76.12,130465.97,74,39,Yes,3.53,3727,429,6.6,Ship,Pending
PO-0001635,2024-03-31,SUP-032,MAT-008,Raw Material,Plant-C,WH-09,1182,252,185.89,41568.02,47,20,Yes,3.21,1258,304,3.5,Truck,Delivered
PO-0001636,2024-01-04,SUP-032,MAT-021,Consumable,Plant-A,WH-06,762,2995,22.28,34160.25,4,16,Yes,3.02,7368,108,6.93,Rail,In Transit
PO-0001637,2024-12-19,SUP-039,MAT-043,Packaging,Plant-C,WH-06,2515,1707,24.36,91692.54,86,21,Yes,4.56,8727,480,4.88,Truck,Delivered
PO-0001638,2024-05-20,SUP-037,MAT-019,Spare Part,Plant-A,WH-04,894,4267,8.27,400915.41,83,58,Yes,4.17,589,946,5.8,Truck,Delivered
PO-0001639,2024-02-24,SUP-009,MAT-030,Consumable,Plant-A,WH-05,2974,4633,12.51,326992.83,57,12,Yes,3.62,5202,360,8.27,Ship,Delivered
PO-0001640,2024-01-27,SUP-037,MAT-036,Raw Material,Plant-C,WH-04,1803,4474,74.71,110745.0,66,57,Yes,4.24,2788,900,7.46,Rail,Delivered
PO-0001641,2024-04-27,SUP-009,MAT-013,Packaging,Plant-B,WH-07,3186,2845,83.74,273346.52,25,14,Yes,4.39,3869,162,7.16,Truck,Delivered
PO-0001642,2024-11-23,SUP-019,MAT-019,Raw Material,Plant-A,WH-04,3648,1703,80.04,39.05,52,2,Yes,4.0,6949,209,10.37,Truck,Delivered
PO-0001643,2024-09-06,SUP-027,MAT-055,Consumable,Plant-C,WH-10,2647,1376,7.46,73289.96,62,32,Yes,4.65,2132,847,9.08,Truck,Delivered
PO-0001644,2024-03-08,SUP-023,MAT-030,Raw Material,Plant-C,WH-07,3323,1361,9.54,66393.6,2,89,Yes,3.84,2189,779,10.41,Truck,Delivered
PO-0001645,2024-09-17,SUP-027,MAT-015,Spare Part,Plant-A,WH-06,56,1195,76.02,17126.07,13,72,Yes,4.93,7481,271,9.07,Ship,Delivered
PO-0001646,2024-02-04,SUP-029,MAT-026,Packaging,Plant-B,WH-07,4257,3587,11.72,19278.2,57,91,Yes,4.58,6194,977,11.25,Truck,Delivered
PO-0001647,2024-01-29,SUP-003,MAT-018,Component,Plant-A,WH-02,770,3517,28.2,12922.05,52,41,No,3.69,7447,384,10.19,Ship,Delivered
PO-0001648,2024-03-17,SUP-012,MAT-024,Spare Part,Plant-A,WH-02,3337,2004,87.53,152364.8,60,32,Yes,3.35,6406,333,9.8,Truck,Delivered
PO-0001649,2024-11-01,SUP-009,MAT-003,Spare Part,Plant-A,WH-06,4372,2111,199.28,6397.89,17,9,No,4.99,6972,667,9.44,Rail,Delivered
PO-0001650,2024-08-20,SUP-039,MAT-020,Raw Material,Plant-A,WH-03,2217,3999,18.92,71685.59,73,26,No,4.56,4261,786,7.61,Rail,Partial
PO-0001651,2024-03-29,SUP-019,MAT-014,Raw Material,Plant-B,WH-03,4435,4844,112.61,83981.15,11,33,Yes,4.21,3111,178,6.51,Rail,Pending
PO-0001652,2024-10-31,SUP-015,MAT-004,Spare Part,Plant-B,WH-04,20,2679,3.28,64504.65,15,70,No,3.89,3293,126,12.97,Truck,Delivered
PO-0001653,2024-06-23,SUP-010,MAT-018,Raw Material,Plant-B,WH-10,31,618,4.14,15230.79,72,13,Yes,4.74,8445,407,6.87,Truck,Delivered
PO-0001654,2024-08-17,SUP-009,MAT-014,Component,Plant-B,WH-08,3981,1407,12.85,70576.36,33,57,Yes,4.92,580,518,7.79,Air,Delivered
PO-0001655,2024-06-16,SUP-009,MAT-041,Spare Part,Plant-A,WH-01,802,709,1.18,320225.31,48,37,Yes,3.64,960,647,13.35,Ship,Cancelled
PO-0001656,2024-07-01,SUP-014,MAT-047,Component,Plant-C,WH-01,1362,359,114.36,3432.21,1,87,Yes,3.02,7416,142,9.17,Air,Delivered
PO-0001657,2024-02-28,SUP-001,MAT-009,Consumable,Plant-B,WH-10,2860,3365,20.06,5106.45,56,83,Yes,4.78,6556,485,9.21,Air,Delivered
PO-0001658,2024-03-20,SUP-036,MAT-043,Packaging,Plant-A,WH-09,3227,3164,116.11,3837.86,79,72,Yes,3.44,6638,755,8.82,Ship,Delivered
PO-0001659,2024-08-08,SUP-019,MAT-007,Component,Plant-B,WH-03,2819,2900,19.4,48523.34,42,72,Yes,4.28,5677,987,7.08,Air,Delivered
PO-0001660,2024-04-19,SUP-032,MAT-016,Packaging,Plant-A,WH-03,3240,4562,27.27,97218.88,82,66,Yes,3.93,6052,178,6.24,Rail,Partial
PO-0001661,2024-08-25,SUP-027,MAT-025,Spare Part,Plant-B,WH-02,2733,288,91.35,27669.92,57,58,Yes,3.53,4042,801,8.15,Rail,Delivered
PO-0001662,2024-01-29,SUP-034,MAT-051,Raw Material,Plant-C,WH-10,1120,4805,3.38,25508.94,42,77,Yes,4.75,325,185,8.28,Ship,Delivered
PO-0001663,2024-11-25,SUP-036,MAT-058,Raw Material,Plant-B,WH-09,2469,1612,34.49,60098.98,3,51,No,4.55,5634,107,5.15,Truck,Delivered
PO-0001664,2024-01-29,SUP-029,MAT-024,Consumable,Plant-C,WH-04,634,4365,58.9,35634.92,37,49,Yes,4.77,8295,709,7.8,Truck,Delivered
PO-0001665,2024-09-09,SUP-039,MAT-024,Component,Plant-C,WH-03,2600,1023,135.17,88293.78,9,64,Yes,3.09,2378,675,9.85,Air,Delivered
PO-0001666,2024-11-06,SUP-023,MAT-035,Consumable,Plant-A,WH-01,3836,2490,4.07,442191.86,10,38,Yes,3.27,3652,866,10.73,Truck,Delivered
PO-0001667,2024-08-06,SUP-004,MAT-041,Spare Part,Plant-C,WH-08,4898,542,28.42,819.0,51,76,Yes,4.98,1167,773,2.15,Truck,Delivered
PO-0001668,2024-12-01,SUP-033,MAT-042,Component,Plant-A,WH-07,665,4051,5.6,4616.56,41,97,Yes,4.28,7680,630,9.0,Truck,Delivered
PO-0001669,2024-04-18,SUP-040,MAT-005,Consumable,Plant-A,WH-01,2916,4251,124.63,395992.45,41,72,Yes,3.81,9072,435,9.66,Truck,Delivered
PO-0001670,2024-04-16,SUP-021,MAT-042,Spare Part,Plant-B,WH-02,1208,4985,35.12,26040.74,7,24,Yes,3.08,3653,720,6.11,Truck,In Transit
PO-0001671,2024-12-25,SUP-032,MAT-029,Spare Part,Plant-C,WH-07,4659,3228,28.48,33151.42,53,12,Yes,3.26,3135,745,9.93,Truck,In Transit
PO-0001672,2024-01-12,SUP-021,MAT-003,Raw Material,Plant-A,WH-10,4611,1793,4.93,232841.14,79,45,No,3.86,5598,962,8.94,Rail,Delivered
