log_id,timestamp,machine_id,plant,production_line,event_type,event_category,severity_level,operator_id,shift,parameter_name,old_value,new_value,response_time_ms,duration_sec,alarm_code,acknowledged,system_component,session_id,message
LOG-0001328,2024-01-02 09:10:47,MCH-022,Plant-A,LINE-3,Alarm Triggered,Process,CRITICAL,W-0109,Afternoon,Torque,936.69,918.48,73.4,309.3,NONE,N/A,Network,SES-00070,Sync successful
LOG-0001329,2024-01-02 09:12:24,MCH-034,Plant-C,LINE-7,Login,System,CRITICAL,W-0033,Morning,Current,854.73,978.04,53.9,21.0,NONE,N/A,PLC,SES-00129,Calibration required
LOG-0001330,2024-01-02 09:13:34,MCH-020,Plant-B,LINE-10,Parameter Change,System,INFO,W-0155,Morning,Voltage,135.8,68.69,431.8,148.7,NONE,Yes,Network,SES-00011,Backup completed
LOG-0001331,2024-01-02 09:15:14,MCH-020,Plant-C,LINE-4,Parameter Change,User,WARNING,W-0099,Morning,Voltage,465.25,658.91,146.3,104.0,A005,N/A,PLC,SES-00058,Setpoint changed
LOG-0001332,2024-01-02 09:16:43,MCH-022,Plant-C,LINE-5,Machine Stop,Process,WARNING,W-0051,Afternoon,Current,415.79,624.04,14.3,873.0,NONE,N/A,Drive,SES-00413,Firmware update
LOG-0001333,2024-01-02 09:18:22,MCH-027,Plant-A,LINE-10,Error,User,CRITICAL,W-0152,Night,Voltage,584.11,490.71,224.0,319.7,NONE,N/A,Database,SES-00467,Backup completed
LOG-0001334,2024-01-02 09:19:37,MCH-032,Plant-C,LINE-5,Parameter Change,User,INFO,W-0036,Night,N/A,338.15,358.42,532.3,332.7,A003,N/A,SCADA,SES-00178,Manual override
LOG-0001335,2024-01-02 09:21:08,MCH-034,Plant-A,LINE-2,Machine Stop,Process,WARNING,W-0197,Night,Temperature,839.63,585.86,18.1,326.7,NONE,Yes,HMI,SES-00075,Connection timeout
LOG-0001336,2024-01-02 09:22:36,MCH-014,Plant-B,LINE-6,Logout,User,INFO,W-0176,Morning,Torque,300.43,125.41,90.0,93.7,NONE,Yes,Actuator,SES-00036,Connection timeout
LOG-0001337,2024-01-02 09:24:25,MCH-035,Plant-A,LINE-6,Maintenance Start,System,WARNING,W-0061,Afternoon,Current,872.67,60.96,158.5,142.0,NONE,Yes,Actuator,SES-00231,Auto mode activated
LOG-0001338,2024-01-02 09:25:49,MCH-039,Plant-A,LINE-10,Error,User,INFO,W-0160,Night,N/A,972.86,473.36,436.3,201.2,NONE,N/A,PLC,SES-00393,Manual override
LOG-0001339,2024-01-02 09:27:08,MCH-031,Plant-C,LINE-8,Job Start,Alert,DEBUG,W-0060,Morning,Flow,131.95,978.58,150.7,269.1,NONE,Yes,Database,SES-00107,Sync successful
LOG-0001340,2024-01-02 09:28:43,MCH-038,Plant-A,LINE-7,Maintenance Start,Process,DEBUG,W-0168,Afternoon,N/A,986.98,845.82,128.9,91.2,NONE,N/A,Database,SES-00277,Firmware update
LOG-0001341,2024-01-02 09:30:07,MCH-039,Plant-A,LINE-6,Login,Operational,ERROR,W-0052,Morning,Temperature,193.76,645.03,35.3,119.8,NONE,N/A,SCADA,SES-00057,Threshold exceeded
LOG-0001342,2024-01-02 09:31:41,MCH-042,Plant-B,LINE-5,Alarm Triggered,Process,INFO,W-0142,Afternoon,Pressure,546.83,174.18,106.5,634.0,NONE,Yes,SCADA,SES-00026,Firmware update
LOG-0001343,2024-01-02 09:33:14,MCH-025,Plant-A,LINE-5,Job Start,Alert,INFO,W-0145,Morning,Speed,613.04,988.86,6.6,126.4,A003,No,SCADA,SES-00035,Sync successful
LOG-0001344,2024-01-02 09:34:53,MCH-030,Plant-B,LINE-5,Alarm Cleared,System,ERROR,W-0089,Night,Flow,989.77,376.05,735.1,763.0,NONE,Yes,HMI,SES-00338,Threshold exceeded
LOG-0001345,2024-01-02 09:36:03,MCH-023,Plant-B,LINE-6,Error,User,INFO,W-0120,Night,Current,122.36,322.08,213.9,294.0,NONE,Yes,PLC,SES-00268,Normal operation
LOG-0001346,2024-01-02 09:37:47,MCH-038,Plant-B,LINE-7,Maintenance End,System,INFO,W-0194,Morning,Current,205.93,572.35,48.0,706.0,NONE,N/A,SCADA,SES-00420,Firmware update
LOG-0001347,2024-01-02 09:39:25,MCH-027,Plant-A,LINE-8,Job Start,Alert,DEBUG,W-0170,Morning,Flow,499.43,213.5,138.0,437.8,A004,Yes,Sensor,SES-00315,Backup completed
LOG-0001348,2024-01-02 09:40:52,MCH-047,Plant-A,LINE-4,Alarm Cleared,User,DEBUG,W-0067,Afternoon,Voltage,911.14,166.51,269.0,1073.2,A003,Yes,Database,SES-00500,Normal operation
LOG-0001349,2024-01-02 09:42:25,MCH-007,Plant-B,LINE-2,Maintenance End,Operational,INFO,W-0131,Morning,Pressure,459.62,926.83,492.2,5.2,A001,Yes,Database,SES-00228,Auto mode activated
LOG-0001350,2024-01-02 09:43:46,MCH-018,Plant-C,LINE-4,Machine Stop,Operational,INFO,W-0009,Night,Current,998.13,972.27,154.1,47.4,A005,N/A,PLC,SES-00123,Sync successful
LOG-0001351,2024-01-02 09:45:12,MCH-038,Plant-A,LINE-4,Warning,Alert,INFO,W-0078,Afternoon,Speed,575.81,127.11,79.3,278.0,A002,N/A,Network,SES-00380,Auto mode activated
LOG-0001352,2024-01-02 09:46:50,MCH-048,Plant-A,LINE-3,Logout,Alert,INFO,W-0184,Morning,Torque,931.08,50.14,256.7,69.2,A002,No,Sensor,SES-00106,Manual override
LOG-0001353,2024-01-02 09:48:17,MCH-027,Plant-A,LINE-10,Shift Change,Operational,INFO,W-0039,Night,N/A,610.45,885.73,266.1,335.5,A001,N/A,Drive,SES-00356,Threshold exceeded
LOG-0001354,2024-01-02 09:49:54,MCH-009,Plant-C,LINE-7,Machine Stop,User,INFO,W-0115,Afternoon,Voltage,507.81,852.3,178.8,183.4,E001,N/A,Network,SES-00321,Backup completed
LOG-0001355,2024-01-02 09:51:06,MCH-027,Plant-C,LINE-6,Shift Change,User,INFO,W-0032,Night,Torque,172.06,437.53,300.8,205.2,A005,Yes,Database,SES-00094,Sync successful
LOG-0001356,2024-01-02 09:52:40,MCH-025,Plant-C,LINE-9,Parameter Change,Alert,INFO,W-0045,Morning,Pressure,571.66,982.93,184.6,12.2,NONE,No,PLC,SES-00146,Calibration required
LOG-0001357,2024-01-02 09:54:08,MCH-028,Plant-B,LINE-9,Logout,Alert,WARNING,W-0169,Night,Voltage,316.21,136.03,606.8,882.2,W002,Yes,HMI,SES-00405,Calibration required
LOG-0001358,2024-01-02 09:55:45,MCH-008,Plant-A,LINE-1,Machine Stop,User,INFO,W-0131,Night,Flow,311.21,224.45,328.0,263.8,NONE,Yes,SCADA,SES-00245,Setpoint changed
LOG-0001359,2024-01-02 09:57:30,MCH-018,Plant-B,LINE-5,Warning,Process,INFO,W-0196,Morning,Flow,301.36,582.13,81.3,139.8,E001,Yes,Database,SES-00051,Manual override
LOG-0001360,2024-01-02 09:58:37,MCH-013,Plant-B,LINE-1,Warning,Operational,DEBUG,W-0081,Morning,Voltage,373.03,987.8,907.1,453.0,NONE,N/A,Database,SES-00176,Threshold exceeded
LOG-0001361,2024-01-02 10:00:26,MCH-041,Plant-B,LINE-5,Login,Process,WARNING,W-0154,Afternoon,N/A,218.94,403.09,81.7,940.9,A002,Yes,Database,SES-00338,Setpoint changed
LOG-0001362,2024-01-02 10:01:44,MCH-015,Plant-A,LINE-1,Shift Change,Operational,ERROR,W-0094,Afternoon,N/A,402.98,860.17,268.7,672.8,A002,N/A,Database,SES-00084,Normal operation
LOG-0001363,2024-01-02 10:03:09,MCH-028,Plant-A,LINE-9,Maintenance Start,System,INFO,W-0007,Afternoon,Voltage,657.02,133.88,157.7,434.5,W001,Yes,Drive,SES-00175,Firmware update
LOG-0001364,2024-01-02 10:04:40,MCH-006,Plant-C,LINE-6,Error,Process,CRITICAL,W-0094,Night,Flow,208.35,280.32,71.3,94.9,A003,No,Database,SES-00286,Threshold exceeded
LOG-0001365,2024-01-02 10:06:14,MCH-034,Plant-A,LINE-7,Login,Operational,WARNING,W-0094,Morning,Pressure,410.97,990.79,59.7,1038.1,NONE,No,Drive,SES-00486,Auto mode activated
LOG-0001366,2024-01-02 10:07:33,MCH-013,Plant-B,LINE-7,Logout,Process,WARNING,W-0151,Afternoon,Pressure,20.43,424.87,264.0,147.5,NONE,N/A,Network,SES-00485,Manual override
LOG-0001367,2024-01-02 10:09:09,MCH-014,Plant-A,LINE-3,Job Start,Operational,ERROR,W-0088,Morning,Current,849.19,356.82,107.3,827.0,A005,Yes,Sensor,SES-00444,Threshold exceeded
LOG-0001368,2024-01-02 10:10:56,MCH-021,Plant-B,LINE-5,Job Start,User,WARNING,W-0194,Afternoon,N/A,717.64,555.2,145.0,291.2,A002,N/A,SCADA,SES-00300,Firmware update
LOG-0001369,2024-01-02 10:12:22,MCH-017,Plant-C,LINE-8,Warning,Operational,DEBUG,W-0093,Afternoon,Temperature,817.44,564.88,276.9,2.4,NONE,N/A,Actuator,SES-00316,Connection timeout
LOG-0001370,2024-01-02 10:13:55,MCH-033,Plant-C,LINE-4,Shift Change,System,CRITICAL,W-0040,Afternoon,Speed,80.04,333.62,111.8,468.3,NONE,N/A,Drive,SES-00470,Setpoint changed
LOG-0001371,2024-01-02 10:15:14,MCH-019,Plant-C,LINE-7,Shift Change,User,WARNING,W-0191,Morning,Pressure,748.55,853.14,414.3,379.1,A004,Yes,Actuator,SES-00311,Normal operation
LOG-0001372,2024-01-02 10:16:35,MCH-001,Plant-A,LINE-2,Parameter Change,User,INFO,W-0051,Morning,Voltage,304.82,39.01,476.3,104.8,NONE,N/A,PLC,SES-00359,Sync successful
LOG-0001373,2024-01-02 10:18:14,MCH-010,Plant-B,LINE-4,Parameter Change,Process,CRITICAL,W-0188,Morning,Voltage,872.47,29.84,46.5,250.2,NONE,N/A,Drive,SES-00362,Connection timeout
LOG-0001374,2024-01-02 10:19:38,MCH-046,Plant-C,LINE-8,Job End,Operational,CRITICAL,W-0200,Night,Speed,182.27,510.18,55.4,1053.0,A005,No,SCADA,SES-00205,Connection timeout
LOG-0001375,2024-01-02 10:21:30,MCH-039,Plant-B,LINE-10,Error,User,INFO,W-0146,Morning,N/A,974.74,805.15,153.9,793.4,NONE,N/A,Drive,SES-00393,Connection timeout
LOG-0001376,2024-01-02 10:22:51,MCH-022,Plant-B,LINE-7,Login,System,WARNING,W-0171,Afternoon,Temperature,982.02,603.78,5.0,107.8,W002,Yes,SCADA,SES-00244,Normal operation
LOG-0001377,2024-01-02 10:24:23,MCH-018,Plant-C,LINE-4,Alarm Triggered,System,INFO,W-0060,Night,Torque,828.85,798.63,413.5,49.2,W001,Yes,SCADA,SES-00451,Threshold exceeded
LOG-0001378,2024-01-02 10:25:44,MCH-037,Plant-B,LINE-6,Error,Alert,ERROR,W-0105,Morning,Torque,356.33,586.51,545.1,275.6,NONE,No,Sensor,SES-00424,Auto mode activated
LOG-0001379,2024-01-02 10:27:19,MCH-001,Plant-C,LINE-2,Maintenance Start,Process,INFO,W-0196,Morning,N/A,308.12,524.92,363.3,744.4,NONE,Yes,HMI,SES-00120,Normal operation
LOG-0001380,2024-01-02 10:28:59,MCH-008,Plant-A,LINE-9,Shift Change,System,INFO,W-0152,Afternoon,Temperature,134.63,525.06,224.3,403.5,A001,N/A,Sensor,SES-00315,Auto mode activated
LOG-0001381,2024-01-02 10:30:06,MCH-027,Plant-C,LINE-5,Info,User,INFO,W-0126,Morning,Current,32.06,948.56,109.2,30.5,NONE,N/A,Database,SES-00031,Auto mode activated
LOG-0001382,2024-01-02 10:31:33,MCH-004,Plant-A,LINE-5,Parameter Change,User,INFO,W-0127,Afternoon,N/A,739.54,167.04,32.0,366.9,A002,N/A,SCADA,SES-00098,Threshold exceeded
LOG-0001383,2024-01-02 10:33:28,MCH-030,Plant-A,LINE-1,Alarm Triggered,Process,INFO,W-0076,Morning,Current,811.0,490.19,34.9,21.4,NONE,Yes,Network,SES-00053,Calibration required
LOG-0001384,2024-01-02 10:34:52,MCH-040,Plant-C,LINE-5,Job Start,Alert,WARNING,W-0044,Morning,Torque,283.79,390.98,288.6,92.7,NONE,N/A,Actuator,SES-00387,Setpoint changed
LOG-0001385,2024-01-02 10:36:20,MCH-045,Plant-B,LINE-5,Job End,Operational,ERROR,W-0123,Night,N/A,557.61,181.29,167.2,287.7,NONE,No,HMI,SES-00199,Normal operation
LOG-0001386,2024-01-02 10:37:56,MCH-027,Plant-C,LINE-1,Error,System,INFO,W-0175,Morning,Torque,519.63,133.19,47.0,333.0,E002,N/A,PLC,SES-00292,Sync successful
LOG-0001387,2024-01-02 10:39:19,MCH-014,Plant-B,LINE-5,Shift Change,Operational,CRITICAL,W-0004,Morning,Voltage,865.26,4.85,114.5,1133.5,NONE,Yes,Database,SES-00229,Firmware update
LOG-0001388,2024-01-02 10:40:47,MCH-016,Plant-B,LINE-2,Alarm Cleared,Operational,INFO,W-0089,Morning,Temperature,864.36,885.2,429.8,621.6,W001,N/A,HMI,SES-00399,Backup completed
LOG-0001389,2024-01-02 10:42:00,MCH-049,Plant-B,LINE-6,Job Start,User,CRITICAL,W-0116,Night,Current,870.8,426.16,228.2,356.4,A003,N/A,SCADA,SES-00091,Manual override
LOG-0001390,2024-01-02 10:43:44,MCH-024,Plant-A,LINE-6,Login,Process,INFO,W-0131,Night,Speed,96.38,706.23,259.2,59.9,NONE,Yes,Network,SES-00430,Calibration required
LOG-0001391,2024-01-02 10:45:02,MCH-025,Plant-C,LINE-2,Parameter Change,User,WARNING,W-0185,Night,Temperature,842.12,467.4,179.7,147.0,NONE,N/A,PLC,SES-00267,Firmware update
LOG-0001392,2024-01-02 10:46:34,MCH-039,Plant-B,LINE-1,Warning,System,ERROR,W-0116,Night,Temperature,97.18,561.14,359.4,174.6,NONE,N/A,HMI,SES-00053,Normal operation
LOG-0001393,2024-01-02 10:48:07,MCH-046,Plant-B,LINE-8,Alarm Triggered,Process,INFO,W-0095,Morning,Current,129.4,547.34,90.7,60.5,NONE,Yes,SCADA,SES-00484,Sync successful
LOG-0001394,2024-01-02 10:49:36,MCH-026,Plant-B,LINE-1,Machine Stop,Operational,INFO,W-0170,Afternoon,Pressure,555.4,413.37,205.3,11.5,NONE,N/A,SCADA,SES-00277,Backup completed
LOG-0001395,2024-01-02 10:51:13,MCH-041,Plant-A,LINE-6,Login,Alert,INFO,W-0158,Night,Current,731.47,545.33,60.9,256.2,W001,Yes,Sensor,SES-00397,Auto mode activated
LOG-0001396,2024-01-02 10:52:44,MCH-001,Plant-B,LINE-6,Logout,Process,WARNING,W-0075,Afternoon,Pressure,622.93,466.12,282.0,147.6,NONE,N/A,Database,SES-00398,Backup completed
LOG-0001397,2024-01-02 10:54:16,MCH-031,Plant-A,LINE-6,Info,Process,ERROR,W-0138,Night,Voltage,439.05,64.27,42.6,719.0,A004,N/A,Sensor,SES-00262,Auto mode activated
LOG-0001398,2024-01-02 10:55:33,MCH-042,Plant-C,LINE-1,Maintenance End,User,INFO,W-0086,Night,Temperature,760.94,660.85,31.7,351.9,NONE,Yes,Drive,SES-00190,Connection timeout
LOG-0001399,2024-01-02 10:57:21,MCH-037,Plant-B,LINE-6,Maintenance End,Alert,INFO,W-0167,Morning,Pressure,680.92,844.44,162.2,73.2,NONE,Yes,Network,SES-00330,Normal operation
LOG-0001400,2024-01-02 10:58:34,MCH-039,Plant-C,LINE-9,Alarm Triggered,Process,DEBUG,W-0053,Morning,Current,806.76,568.0,29.4,457.7,NONE,Yes,SCADA,SES-00443,Backup completed
LOG-0001401,2024-01-02 11:00:23,MCH-037,Plant-A,LINE-5,Job End,Operational,INFO,W-0111,Afternoon,Flow,896.32,67.74,297.6,430.7,NONE,No,PLC,SES-00274,Calibration required
LOG-0001402,2024-01-02 11:01:33,MCH-020,Plant-C,LINE-1,Warning,Alert,INFO,W-0086,Morning,Torque,545.34,47.31,5.5,553.1,NONE,N/A,SCADA,SES-00129,Setpoint changed
LOG-0001403,2024-01-02 11:03:10,MCH-004,Plant-C,LINE-3,Alarm Triggered,Alert,CRITICAL,W-0129,Afternoon,N/A,171.51,682.23,199.9,42.7,NONE,Yes,Sensor,SES-00020,Normal operation
LOG-0001404,2024-01-02 11:04:41,MCH-038,Plant-C,LINE-4,Warning,User,DEBUG,W-0024,Morning,N/A,547.14,961.89,264.5,95.9,E001,Yes,Actuator,SES-00235,Setpoint changed
LOG-0001405,2024-01-02 11:06:08,MCH-040,Plant-C,LINE-4,Job Start,Operational,WARNING,W-0086,Night,Pressure,163.95,590.76,91.5,262.6,NONE,Yes,PLC,SES-00124,Manual override
LOG-0001406,2024-01-02 11:07:59,MCH-015,Plant-B,LINE-6,Machine Stop,User,INFO,W-0084,Morning,Pressure,813.55,279.02,85.3,360.0,NONE,Yes,Sensor,SES-00406,Setpoint changed
LOG-0001407,2024-01-02 11:09:25,MCH-003,Plant-C,LINE-3,Shift Change,Process,INFO,W-0026,Afternoon,Pressure,587.95,896.65,557.5,153.2,W002,Yes,Drive,SES-00440,Setpoint changed
LOG-0001408,2024-01-02 11:10:54,MCH-028,Plant-C,LINE-5,Machine Stop,User,WARNING,W-0057,Morning,Pressure,849.49,754.04,165.5,799.9,NONE,No,PLC,SES-00149,Threshold exceeded
LOG-0001409,2024-01-02 11:12:05,MCH-036,Plant-B,LINE-9,Parameter Change,Alert,INFO,W-0152,Afternoon,Voltage,205.26,708.62,172.2,103.7,E001,N/A,HMI,SES-00118,Connection timeout
LOG-0001410,2024-01-02 11:13:56,MCH-023,Plant-B,LINE-6,Maintenance End,User,INFO,W-0134,Night,N/A,871.52,393.63,274.6,312.2,NONE,N/A,Database,SES-00043,Sync successful
LOG-0001411,2024-01-02 11:15:07,MCH-042,Plant-C,LINE-2,Alarm Cleared,System,INFO,W-0191,Night,Speed,804.74,40.05,241.7,1212.5,NONE,Yes,HMI,SES-00293,Backup completed
LOG-0001412,2024-01-02 11:16:44,MCH-012,Plant-B,LINE-8,Error,Alert,CRITICAL,W-0133,Morning,Speed,376.65,221.96,5.0,962.8,NONE,Yes,Network,SES-00011,Calibration required
LOG-0001413,2024-01-02 11:18:07,MCH-017,Plant-B,LINE-5,Parameter Change,Process,INFO,W-0093,Morning,Voltage,437.65,194.15,273.8,83.1,NONE,N/A,HMI,SES-00467,Normal operation
LOG-0001414,2024-01-02 11:19:48,MCH-029,Plant-C,LINE-9,Info,Process,CRITICAL,W-0113,Afternoon,Temperature,563.3,403.39,22.3,869.7,NONE,Yes,Database,SES-00477,Normal operation
LOG-0001415,2024-01-02 11:21:21,MCH-004,Plant-A,LINE-9,Maintenance Start,User,ERROR,W-0194,Night,Temperature,502.3,944.89,277.1,308.4,NONE,N/A,PLC,SES-00403,Threshold exceeded
LOG-0001416,2024-01-02 11:22:48,MCH-027,Plant-C,LINE-5,Alarm Triggered,System,WARNING,W-0014,Night,Pressure,88.75,412.09,666.4,219.4,A002,Yes,SCADA,SES-00349,Manual override
LOG-0001417,2024-01-02 11:24:14,MCH-012,Plant-B,LINE-7,Job Start,Alert,INFO,W-0195,Afternoon,Temperature,61.06,815.21,410.4,121.1,NONE,N/A,HMI,SES-00282,Calibration required
LOG-0001418,2024-01-02 11:25:44,MCH-035,Plant-A,LINE-1,Job End,User,INFO,W-0188,Morning,N/A,287.03,760.66,141.1,33.4,NONE,N/A,PLC,SES-00182,Connection timeout
LOG-0001419,2024-01-02 11:27:21,MCH-032,Plant-B,LINE-4,Error,Operational,DEBUG,W-0128,Night,Torque,751.58,530.73,301.6,254.3,A001,N/A,Sensor,SES-00322,Setpoint changed
LOG-0001420,2024-01-02 11:28:52,MCH-026,Plant-C,LINE-2,Login,System,DEBUG,W-0173,Morning,Speed,103.2,460.5,127.2,353.8,NONE,N/A,Database,SES-00230,Firmware update
LOG-0001421,2024-01-02 11:30:30,MCH-002,Plant-C,LINE-10,Error,Alert,WARNING,W-0151,Night,N/A,822.17,11.7,69.4,532.8,NONE,Yes,SCADA,SES-00359,Connection timeout
LOG-0001422,2024-01-02 11:31:30,MCH-008,Plant-B,LINE-1,Alarm Cleared,User,INFO,W-0041,Afternoon,N/A,686.93,707.69,20.8,234.6,A002,Yes,PLC,SES-00109,Threshold exceeded
LOG-0001423,2024-01-02 11:33:08,MCH-021,Plant-C,LINE-6,Info,User,INFO,W-0048,Afternoon,Speed,354.45,698.17,116.5,669.4,A001,N/A,Drive,SES-00142,Firmware update
LOG-0001424,2024-01-02 11:34:51,MCH-032,Plant-B,LINE-5,Maintenance Start,Operational,INFO,W-0199,Night,Torque,116.15,825.22,176.5,16.1,A003,Yes,SCADA,SES-00202,Manual override
LOG-0001425,2024-01-02 11:36:03,MCH-032,Plant-B,LINE-5,Alarm Cleared,System,WARNING,W-0172,Afternoon,Torque,238.89,532.4,289.4,180.7,W002,N/A,Sensor,SES-00317,Connection timeout
LOG-0001426,2024-01-02 11:37:38,MCH-034,Plant-A,LINE-2,Logout,Operational,INFO,W-0059,Morning,Torque,233.79,847.42,129.8,111.2,A005,Yes,Network,SES-00497,Backup completed
LOG-0001427,2024-01-02 11:39:26,MCH-025,Plant-B,LINE-5,Job Start,Alert,WARNING,W-0187,Afternoon,Torque,629.21,738.46,73.9,82.8,A001,Yes,Database,SES-00489,Sync successful
LOG-0001428,2024-01-02 11:40:52,MCH-027,Plant-A,LINE-1,Maintenance Start,Process,INFO,W-0014,Afternoon,Current,851.1,944.56,304.5,710.9,NONE,N/A,HMI,SES-00388,Setpoint changed
LOG-0001429,2024-01-02 11:42:10,MCH-047,Plant-B,LINE-6,Parameter Change,User,CRITICAL,W-0099,Night,Torque,409.44,136.92,345.0,160.6,NONE,N/A,Drive,SES-00480,Connection timeout
LOG-0001430,2024-01-02 11:43:59,MCH-014,Plant-A,LINE-1,Alarm Cleared,User,ERROR,W-0150,Morning,Temperature,395.23,794.31,8.9,647.2,A003,N/A,Sensor,SES-00450,Auto mode activated
LOG-0001431,2024-01-02 11:45:30,MCH-036,Plant-B,LINE-8,Alarm Cleared,System,INFO,W-0170,Afternoon,Flow,401.63,274.84,60.2,165.2,NONE,No,HMI,SES-00265,Auto mode activated
LOG-0001432,2024-01-02 11:46:47,MCH-021,Plant-B,LINE-4,Error,Alert,ERROR,W-0071,Morning,Flow,666.76,926.76,55.0,399.2,A001,N/A,Actuator,SES-00450,Connection timeout
LOG-0001433,2024-01-02 11:48:17,MCH-027,Plant-B,LINE-1,Job Start,System,INFO,W-0082,Night,Flow,809.24,217.26,28.0,52.0,E002,Yes,Sensor,SES-00363,Auto mode activated
LOG-0001434,2024-01-02 11:49:58,MCH-004,Plant-C,LINE-6,Machine Start,System,DEBUG,W-0082,Morning,Torque,384.4,505.97,148.7,198.3,NONE,Yes,Database,SES-00223,Firmware update
LOG-0001435,2024-01-02 11:51:13,MCH-006,Plant-C,LINE-3,Logout,User,WARNING,W-0173,Morning,Flow,244.86,884.83,139.1,1935.0,NONE,Yes,PLC,SES-00363,Normal operation
LOG-0001436,2024-01-02 11:52:32,MCH-042,Plant-A,LINE-5,Machine Start,Process,INFO,W-0051,Afternoon,Temperature,514.53,100.43,166.9,141.6,A003,N/A,Network,SES-00237,Threshold exceeded
LOG-0001437,2024-01-02 11:54:06,MCH-011,Plant-A,LINE-1,Maintenance End,Process,ERROR,W-0173,Afternoon,Torque,616.17,118.15,15.8,213.2,NONE,Yes,PLC,SES-00174,Connection timeout
LOG-0001438,2024-01-02 11:55:42,MCH-001,Plant-B,LINE-9,Maintenance End,User,WARNING,W-0063,Morning,Speed,11.21,710.78,80.7,27.2,NONE,N/A,Sensor,SES-00351,Calibration required
LOG-0001439,2024-01-02 11:57:08,MCH-021,Plant-C,LINE-8,Job Start,Alert,ERROR,W-0041,Morning,Pressure,376.78,669.87,170.5,685.4,NONE,Yes,Sensor,SES-00282,Setpoint changed
LOG-0001440,2024-01-02 11:58:36,MCH-012,Plant-C,LINE-7,Alarm Cleared,Alert,INFO,W-0149,Morning,Speed,665.98,494.16,320.7,464.5,NONE,N/A,Network,SES-00418,Sync successful
LOG-0001441,2024-01-02 12:00:04,MCH-041,Plant-B,LINE-7,Shift Change,System,ERROR,W-0130,Afternoon,Current,121.97,549.6,308.7,758.1,W001,Yes,SCADA,SES-00305,Backup completed
LOG-0001442,2024-01-02 12:01:37,MCH-014,Plant-A,LINE-6,Login,User,DEBUG,W-0038,Night,N/A,110.09,465.99,37.7,339.4,NONE,N/A,Database,SES-00243,Setpoint changed
LOG-0001443,2024-01-02 12:03:11,MCH-030,Plant-C,LINE-8,Job Start,Process,INFO,W-0056,Night,Pressure,162.8,484.2,49.5,17.9,NONE,N/A,HMI,SES-00032,Setpoint changed
LOG-0001444,2024-01-02 12:04:48,MCH-025,Plant-C,LINE-5,Logout,Alert,INFO,W-0081,Night,Voltage,299.56,579.5,35.0,90.6,NONE,Yes,Sensor,SES-00048,Calibration required
LOG-0001445,2024-01-02 12:06:24,MCH-021,Plant-C,LINE-8,Login,System,DEBUG,W-0065,Morning,Pressure,293.73,80.77,45.0,582.7,NONE,N/A,Actuator,SES-00169,Sync successful
LOG-0001446,2024-01-02 12:07:58,MCH-021,Plant-A,LINE-6,Logout,User,INFO,W-0069,Night,N/A,524.57,357.27,236.9,340.2,NONE,No,Actuator,SES-00367,Backup completed
LOG-0001447,2024-01-02 12:09:29,MCH-034,Plant-B,LINE-4,Maintenance End,Operational,WARNING,W-0057,Afternoon,Voltage,621.92,756.45,85.5,741.3,NONE,N/A,HMI,SES-00355,Auto mode activated
LOG-0001448,2024-01-02 12:11:00,MCH-039,Plant-A,LINE-1,Login,User,INFO,W-0073,Afternoon,Voltage,938.34,741.32,82.1,91.0,NONE,N/A,Database,SES-00374,Auto mode activated
LOG-0001449,2024-01-02 12:12:01,MCH-034,Plant-B,LINE-2,Machine Stop,User,INFO,W-0141,Morning,Temperature,574.99,914.62,14.8,646.7,E002,N/A,HMI,SES-00147,Setpoint changed
LOG-0001450,2024-01-02 12:13:42,MCH-021,Plant-C,LINE-5,Machine Start,Process,WARNING,W-0114,Night,Speed,360.46,12.79,221.5,1272.2,NONE,N/A,Drive,SES-00474,Backup completed
LOG-0001451,2024-01-02 12:15:07,MCH-005,Plant-C,LINE-2,Job End,System,DEBUG,W-0032,Afternoon,Torque,95.33,168.89,264.2,92.6,NONE,No,HMI,SES-00078,Connection timeout
LOG-0001452,2024-01-02 12:16:34,MCH-008,Plant-A,LINE-6,Warning,Alert,INFO,W-0200,Afternoon,Torque,698.31,615.71,260.1,421.0,NONE,Yes,SCADA,SES-00456,Sync successful
LOG-0001453,2024-01-02 12:18:28,MCH-014,Plant-C,LINE-8,Maintenance End,System,INFO,W-0025,Morning,Torque,942.39,277.92,106.1,36.2,NONE,N/A,Database,SES-00341,Auto mode activated
LOG-0001454,2024-01-02 12:19:46,MCH-005,Plant-A,LINE-10,Machine Start,System,INFO,W-0183,Night,Flow,438.87,449.0,89.7,54.6,NONE,Yes,SCADA,SES-00069,Calibration required
LOG-0001455,2024-01-02 12:21:14,MCH-045,Plant-A,LINE-8,Alarm Cleared,System,INFO,W-0005,Night,Flow,436.72,587.91,401.2,95.2,NONE,No,Network,SES-00485,Threshold exceeded
LOG-0001456,2024-01-02 12:22:44,MCH-048,Plant-B,LINE-7,Alarm Triggered,Operational,INFO,W-0189,Afternoon,Voltage,592.97,815.44,290.4,539.4,A005,N/A,Network,SES-00339,Firmware update
LOG-0001457,2024-01-02 12:24:10,MCH-042,Plant-A,LINE-10,Maintenance Start,Operational,INFO,W-0155,Afternoon,Current,719.28,573.94,167.7,231.7,E002,N/A,Database,SES-00322,Threshold exceeded
